,hitrate
0,0.14569894091022004
1,0.6285978354692937
2,0.8498239426155088
3,0.6038954463912101
4,0.24885940765109127
5,0.8836269912278049
6,0.4571351417194645
7,0.43126625363459903
8,0.937140972502663
9,0.25683287897927687
10,0.32143219710327686
11,0.5170325339578891
12,0.35173227796623835
13,0.31401167733730895
14,0.19080901092736574
15,0.3248106102047258
16,0.4680941937483075
17,0.6420454537943627
18,0.21531374226611738
19,0.39980479300284144
20,0.45595977771650753
21,0.3958189084802742
22,0.5939893801460645
23,0.4496161471488109
24,0.4700097795696686
25,0.507774466110389
26,0.33027080112912915
27,0.6496454013367525
28,0.3779969013921599
29,0.3632609183540289
30,0.15740183402598953
31,0.4290048325605221
32,0.3468348802635744
33,0.38238927734147626
34,0.2772497825207035
35,0.7939493008109173
36,0.8846947091331069
37,0.49719509571785436
38,0.0728614950777705
39,0.8121820822672585
40,0.6988362584973059
41,0.571384531606696
42,0.3890915105050441
43,0.2051236608553366
44,0.1021542720598371
45,0.5605204868096998
46,0.6288871228810462
47,0.8586857042762902
48,0.3367504395448745
49,0.12639722628800334
50,0.33036325430360364
51,0.5607051259180433
52,0.48345020239234193
53,0.2988216767104858
54,0.681743851670431
55,0.4002294684064745
56,0.4256985531108207
57,0.8350817871015376
58,0.47944425157575166
59,0.7203418352973835
60,0.16106659130442885
61,0.3270268872021515
62,0.6015587430801124
63,0.17339403008316248
64,0.22286380948747234
65,0.9986507545547422
66,0.38810383310474394
67,0.332281915434799
68,0.6634208916492159
69,0.1608570205809364
70,0.10290759597673964
71,0.43118302523537455
72,0.2806055880329854
73,0.5849738490675397
74,0.2926570748332361
75,0.3761580724373976
76,0.5014773176309751
77,0.6022380282204367
78,0.6582247072673425
79,0.31578760138802175
80,0.34044036996803767
81,0.6237295291173861
82,0.38340411850548034
83,0.4055768772696184
84,0.3149752161963583
85,0.24619244271916957
86,0.5184220149338012
87,0.17452792129063577
88,0.3680717947254487
89,0.5379821897038428
90,0.2756197028339252
91,0.5871130695025324
92,0.3269678479056107
93,0.7751979768607837
94,0.6230390817917928
95,0.6276581762421892
96,0.6622763674807968
97,0.5028862834867136
98,0.5156379305801845
99,0.4306230487430281
