,hitrate
0,0.4147070286132703
1,0.47883647010821667
2,0.19025629468710054
3,0.5077879284909156
4,0.17563405453628825
5,0.7977038980345205
6,0.2750626447903438
7,0.4788356560106226
8,0.29010950409661795
9,0.6941131670753348
10,0.5564942500710135
11,0.4084460828074855
12,0.17006051886557433
13,0.45660256792086706
14,0.47999985975431103
15,0.5532632047194636
16,0.589971341531606
17,0.240956741438645
18,0.2562158376583548
19,0.36428378333909056
20,0.65130744937403
21,0.3394404334202213
22,0.6739433989697957
23,0.2317826085784225
24,0.24641002681622648
25,0.7426647668051827
26,0.2934655041807292
27,0.2999358222168702
28,0.5077339397807468
29,0.7428330115775547
30,0.3814307713548659
31,0.6279877368492466
32,0.3335770911166349
33,0.599577490842617
34,0.2929493237986424
35,0.44537748190683524
36,0.567015950891741
37,0.26426273727264893
38,0.4048231583169846
39,0.5522143979489214
40,0.5197845133707286
41,0.29502343178160295
42,0.4166371960612983
43,0.5635820599886429
44,0.9989378142116419
45,0.3864353217375168
46,0.6187604769755052
47,0.5722520884115455
48,0.2762427536587566
49,0.7536984604122524
50,0.47753446201276134
51,0.3414134627022566
52,0.6899797397792762
53,0.4962896241333408
54,0.6162019867087906
55,0.4808313874713687
56,0.2778952535211951
57,0.5718570580768395
58,0.5399998569373153
59,0.7354267086406623
60,0.5461966687099179
61,0.6487752045298706
62,0.33363515470235117
63,0.5502455757070058
64,0.2874040458139025
65,0.29189364275372726
66,0.5862887509877159
67,0.655663002678113
68,0.44398282995869764
69,0.20108729786563198
70,0.35040311049299877
71,0.6396957111017625
72,0.3387401122083929
73,0.5415796322724867
74,0.6009237548056899
75,0.48329334054318746
76,0.08084423678943886
77,0.31668494939305225
78,0.8615881346126735
79,0.6213315263861129
80,0.468508486005987
81,0.3931253807598799
82,0.6233576708550662
83,0.5855123060109768
84,0.16302527866922653
85,0.35976818022769663
86,0.5610994027350744
87,0.6214901521023087
88,0.2566448699710926
89,0.5446785470634694
90,0.4179234773295826
91,0.6077397313590602
92,0.6510834288402954
93,0.3805947053200056
94,0.306670842061878
95,0.7391804636868335
96,0.4405685335826899
97,0.6483492470514554
98,0.30795640316794337
99,0.945668303184777
