,hitrate
0,0.8736545757581089
1,0.0
2,0.5804315103173022
3,0.0004030951134298366
4,0.0
5,0.0
6,0.0
7,0.26841747789000997
8,0.5172915952470877
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.24386053828040716
17,0.0
18,0.2336686037407017
19,0.0
20,0.0
21,0.5088315119574025
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.5967205771107222
28,0.0
29,0.6313268335810243
30,0.7040759771662334
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.7276619504620362
37,0.7252193295154539
38,0.4285594584452746
39,0.5001946642011862
40,0.005511270486268922
41,0.0
42,0.0
43,0.0
44,0.0
45,0.90321688095537
46,0.0
47,0.0
48,0.0
49,0.8109997571393681
50,0.8367542990023179
51,0.8489309118622781
52,0.001664527427526033
53,0.0
54,0.06398943114913724
55,0.0
56,0.00043642574078453825
57,0.7271153776184522
58,0.0
59,0.3710422776385501
60,0.25394151075004556
61,0.0
62,0.0
63,0.0
64,0.8251608917457961
65,0.35421219563967526
66,0.0005025864190466081
67,0.0
68,0.0
69,0.0
70,0.5992714556005816
71,1.0
72,0.9512925606818997
73,0.23191078055160796
74,0.0
75,0.0
76,0.6863906193211877
77,0.0
78,0.187172058479496
79,0.9101396535059032
80,0.0
81,0.6827151212934739
82,0.6604805214686151
83,0.0
84,0.0
85,0.8066337844803437
86,0.0
87,0.0
88,0.0
89,0.0
90,0.8723338419110239
91,0.0
92,0.5562239988244227
93,0.0
94,0.0
95,0.0
96,0.07210588328932648
97,0.0
98,0.0
99,0.0
100,0.5660439387186327
101,0.0
102,0.8614359153075248
103,0.6226432440338643
104,0.20595475535798297
105,0.8618240983336056
106,0.0
107,0.0
108,0.37837218789749333
109,0.0
110,0.0
111,0.0
112,0.8487275865677388
113,0.0
114,0.8541932423257165
115,0.0
116,0.0
117,0.8025184089797968
118,0.9335999184741871
119,0.0
120,0.0
121,0.0
122,0.00017974305257005468
123,0.8297912972719845
124,0.0027311099460194262
125,0.8207940932670608
126,0.7255543643278851
127,0.0
128,0.0
129,0.4121722530115232
130,0.7712655729438701
131,0.9612953925631376
132,0.0
133,0.0
134,0.0
135,0.0
136,0.8819573239537464
137,0.9289332734955636
138,0.0
139,0.0
140,0.5938430809832997
141,0.0
142,0.8427560742854249
143,0.0
144,0.5534440954431913
145,0.0
146,0.0
147,0.9524609329175738
148,0.8224562639667964
149,0.0
150,0.0
151,0.5525942472389279
152,0.0
153,0.0
154,0.49566147951160294
155,0.0
156,0.5393800016604733
157,0.0
158,0.0
159,0.0
160,0.0
161,1.0
162,0.7093532723124073
163,0.0
164,0.3875557248493267
165,0.0
166,0.0
167,0.0
168,0.9628361384087848
169,0.0
170,0.0
171,0.0
172,0.0
173,0.5455414678048278
174,0.0
175,0.0
176,0.6525977984661441
177,0.0
178,0.0
179,0.0
180,0.006261193657953205
181,0.0
182,0.3894457320079134
183,0.0
184,0.8606779908800848
185,0.0
186,0.0
187,0.0
188,0.18002941404935946
189,0.677640086336487
190,0.0
191,0.0
192,0.0
193,0.5415248709970032
194,0.0
195,0.0
196,0.0
197,0.7439243872537339
198,0.9125541799794055
199,0.0
