,hitrate
0,0.0
1,0.0
2,0.18200785032755967
3,0.0019122500527228713
4,0.305422614253189
5,0.44801295443769823
6,0.0018844960600309883
7,0.1177180469409115
8,0.9172658927830138
9,0.5182371658251924
10,0.6272194384182214
11,0.44421597143508634
12,0.993916950623202
13,0.32088368200477396
14,0.0
15,0.0
16,0.0
17,0.0
18,0.3324946871089981
19,0.604445142972548
20,0.43517822611114265
21,0.0
22,0.0
23,0.9634799073628304
24,0.1930028942890415
25,0.0
26,0.031998708536638186
27,0.0
28,0.5432110686815967
29,0.0035218055742227456
30,0.10012216199012497
31,0.004952617987959467
32,0.20544856978408196
33,0.0
34,0.02865106472377487
35,0.4583697014321974
36,0.9773190713821068
37,0.0
38,0.0
39,0.0
40,0.6838654809733444
41,0.0008657628868373354
42,0.0
43,0.7067593650268338
44,0.0
45,0.0
46,0.0
47,0.4208244446266691
48,0.15629121794913467
49,0.7779339280479931
50,0.6061379242718192
51,0.7557658708876711
52,0.539987542874544
53,0.0
54,0.0
55,0.21094759371816404
56,0.004935969294295805
57,0.03538081190515323
58,0.0
59,0.0
60,0.0
61,0.0
62,0.16359335079943277
63,0.0
64,0.7369853375090338
65,0.0
66,0.07479380942268948
67,0.3534051170879691
68,0.9171913438148482
69,0.021782566965753893
70,0.5614212864843203
71,0.0
72,0.0006267256130464121
73,0.0
74,0.0
75,0.6469190642415141
76,0.5328520347305835
77,0.03243813846747438
78,0.0
79,0.0006201982326794144
80,0.002692578717512306
81,0.0
82,0.7943993768414648
83,0.3206887562889955
84,0.19236961836924707
85,0.0
86,0.3206887562889955
87,0.0
88,0.2703314028776049
89,0.0
90,0.0
91,0.7133806302606126
92,0.5085594031131327
93,0.26068911616774243
94,0.0
95,0.0
96,0.0
97,0.029395080655328372
98,0.35075146750466174
99,0.0
