,hitrate
0,0.0
1,0.6022778933404296
2,0.5307650111980944
3,0.7052740011394757
4,0.3634669758633144
5,0.38238927734147626
6,0.010290719135764513
7,0.36966840937338635
8,0.36548389731570113
9,0.11237576355709072
10,0.0
11,0.9197590400012733
12,0.1889924386122609
13,0.9363022193036625
14,0.5811214136568246
15,0.29444113251110743
16,0.4103770310055928
17,0.7888106208856295
18,0.5985468996928854
19,0.0
20,0.057468596760880876
21,0.4651752664769486
22,0.0378601726530304
23,0.9772503473365135
24,0.5689232633758545
25,0.011750253445463654
26,0.3977884579416042
27,0.3547407470008662
28,0.7001773490449195
29,0.161978636433919
30,0.4132478644984229
31,0.4477748342068282
32,0.19520449763089642
33,0.0
34,0.7749386816671064
35,0.6938725698925748
36,0.3844800182191226
37,0.30064846429377307
38,0.0
39,0.5586660213139224
40,0.6302513833319814
41,0.0
42,0.5574579651062969
43,0.6496454013367525
44,0.4765774334316883
45,0.17156291086317002
46,0.003580986049553787
47,0.0
48,0.936598411805309
49,0.4913100428934637
50,0.0
51,0.0728614950777705
52,0.6840627989413296
53,0.000364635044637524
54,0.5205333271711635
55,0.37523020437256377
56,0.3116997914220702
57,0.47977282972971197
58,0.4055768772696184
59,0.5379821897038428
60,0.0
61,0.14427227373560825
62,0.29522517466023507
63,0.0
64,0.7672025815426031
65,0.34054568659485046
66,0.17312050937529327
67,0.0
68,0.6106350203914709
69,0.28967727563777346
70,0.3495369161013018
71,1.0
72,0.08846067586212925
73,0.18522554863863352
74,0.0
75,0.5509654905688173
76,0.7184383623694763
77,0.4002294684064745
78,0.09856299580916933
79,0.5182017641122008
80,0.32657269461788024
81,0.0
82,0.6715768687556833
83,0.8832205768023458
84,0.5897037572739283
85,0.6878732344080983
86,0.5784971187885233
87,0.9767101266102282
88,0.39493375539155395
89,1.0
90,0.4706217404704296
91,0.3382875930841008
92,0.46817096564491373
93,0.007533972454714908
94,0.21174174307465066
95,0.5111065521037926
96,0.8864226619992905
97,0.25171749168122504
98,0.46488025192319943
99,0.18327937744797299
