,hitrate
0,0.6399362269015525
1,0.0
2,0.0012023404186883076
3,0.21706645949266334
4,0.0
5,0.9038414385492468
6,0.7967280681695548
7,0.3499401055019658
8,0.5871254507683659
9,0.28875206692809735
10,0.0
11,0.9569894170928812
12,0.365153224510873
13,0.3479666090485257
14,0.4046660380808497
15,0.8621678235750369
16,0.7538866617931537
17,0.472184628790117
18,0.17218243731783464
19,0.0
20,0.0
21,0.7045062270814367
22,0.0
23,0.6356114990032858
24,0.772548712380168
25,0.642487832115195
26,0.24526348234693152
27,0.0
28,0.6882936197296702
29,0.0
30,0.9075558843596457
31,0.048009507635905245
32,0.4926439172307492
33,0.702756985499242
34,0.0
35,0.3762124341682586
36,0.2892047879840041
37,0.0
38,0.8796576477174244
39,0.0
40,0.41747083677644464
41,0.0
42,0.0
43,0.0
44,0.5031576725788985
45,0.6759474696019503
46,0.0
47,0.07935257274679708
48,0.04901422692499218
49,0.866172060838596
50,0.07477523473513818
51,0.16176876618870237
52,0.0
53,0.9504856019066961
54,0.09067350201959148
55,0.0
56,0.00020291135579541736
57,0.3171979268553287
58,0.6338448014825289
59,0.5016124049658242
60,0.8764552244135444
61,0.0
62,0.6454929574073613
63,0.6019444167817778
64,0.0
65,0.22937249240335358
66,0.0
67,0.2604505997251998
68,0.0
69,0.0
70,0.0
71,0.3387236922313808
72,0.8250227525286389
73,0.744544179281468
74,0.15337717063525783
75,0.33126417737312214
76,0.9998249821134695
77,0.23563269071238582
78,0.0
79,0.00685593830542029
80,0.6551849910699813
81,0.0
82,0.0
83,0.5582551264257573
84,0.3486691006245304
85,0.22122437837262282
86,0.0
87,0.6555074903797851
88,0.5481645147488426
89,0.45490152703538245
90,0.7622653268057812
91,0.0
92,0.5839967319639131
93,0.3382569760538812
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.6207185625685547
101,0.9356360710056597
102,0.45681502070542074
103,0.28122991751451076
104,0.3869846689352758
105,0.46306013747300356
106,0.0
107,0.0
108,0.0
109,0.0
110,0.0
111,0.07103380396258534
112,0.0
113,0.20663757231879176
114,0.9656750650288065
115,0.14214675923375092
116,0.8030037019424586
117,0.0
118,0.6369449287523006
119,0.0
120,0.0
121,0.6541267721641665
122,0.3179191465540167
123,0.9004994415104578
124,0.7442607929985788
125,0.20599199702402746
126,0.42807184152498856
127,0.2627956602804389
128,0.4446267724032868
129,0.03218480563867511
130,0.001651469653461505
131,0.1373791658139125
132,0.2674965763852876
133,0.0592089338656671
134,0.8062777747405321
135,0.708741769102205
136,0.4575592340363114
137,0.13706632285606382
138,0.09102793375606563
139,0.3288574915065669
140,0.4653086583288954
141,0.7435197949789722
142,0.0
143,0.0
144,0.0
145,0.5925714309531069
146,0.010170568859354552
147,0.7010055594471262
148,0.8399207259749064
149,0.0
150,0.3802642977892688
151,0.0
152,0.2571355299973631
153,0.48350681426512326
154,0.10496004240051011
155,0.6772030383808335
156,0.1582284941262064
157,0.12140979458717399
158,0.051869224986235765
159,0.15490015090331746
160,0.0
161,0.0
162,0.25787973335656217
163,0.7610869468980321
164,0.14110265768533453
165,0.0
166,0.0
167,0.0
168,0.5612945603883485
169,0.0
170,0.00015557388992323116
171,0.27654566444670353
172,0.0009354047296085536
173,0.0
174,0.22836782382034473
175,0.7474657955817634
176,0.8873678279496834
177,0.0
178,0.6499350839279904
179,0.8678846687137282
180,0.24326105999190975
181,0.21528272282105196
182,0.0
183,0.0
184,0.30958130699779246
185,0.1271118914812602
186,0.4581583706632015
187,0.5568080270258456
188,0.715674044487436
189,0.7104568230450411
190,0.0
191,0.0
192,0.18251914564670732
193,0.35761816577486866
194,0.5457745627776815
195,0.10981594388658425
196,0.03658516956056363
197,0.7092531356073907
198,0.9383277526148373
199,0.5699202577070108
