,hitrate
0,1.0
1,0.0
2,0.0
3,0.285375864209079
4,0.4747382178327365
5,0.5630738987894195
6,0.6677996675864185
7,0.0
8,0.0
9,0.6876550330299575
10,0.26247716084858225
11,0.5645113323031747
12,0.0
13,0.25803367180393383
14,0.3290808375077994
15,0.1907070931151253
16,0.8657092138565504
17,0.1634883960408065
18,0.0
19,0.5576626832088999
20,0.3116921481235729
21,0.3397632541078355
22,0.0
23,0.24263052079730119
24,0.0
25,0.45739791399635743
26,0.4604658261148089
27,1.0
28,0.45454545454545453
29,0.6527839725486348
30,0.6666666666666666
31,0.35605736467608784
32,0.053713549340799506
33,0.617808403887155
34,0.0
35,0.3664639932333766
36,1.0
37,0.04989793863894061
38,0.0
39,0.0
40,0.0330820849708918
41,0.0015621565672421325
42,1.0
43,0.4895575545064536
44,0.14609862795581416
45,0.43029262928819206
46,0.5773851446994143
47,1.0
48,0.7153051318128226
49,0.830431227572225
50,1.0
51,0.5137079379669587
52,0.0
53,0.0
54,0.46535769413706873
55,1.0
56,0.7448639092375027
57,0.7929688081486279
58,1.0
59,0.18550852966134168
60,0.33218657720294165
61,0.0
62,0.6734970096651037
63,0.0
64,0.14639026813511785
65,1.0
66,1.0
67,0.0
68,0.0
69,0.003804168895180694
70,0.6365184848963614
71,1.0
72,1.0
73,0.43012373699800627
74,1.0
75,1.0
76,0.7546222263677881
77,0.0
78,0.0
79,0.8173687178216248
80,0.0
81,0.46435972125781433
82,0.3121506781609402
83,1.0
84,0.26854638974474754
85,1.0
86,0.8917315803379419
87,0.3295274955534101
88,1.0
89,1.0
90,0.96
91,0.13851481159131873
92,0.31449129225201694
93,0.0
94,0.43432034069879266
95,0.5948380821522181
96,0.0
97,0.0
98,0.0
99,0.0
100,0.6015357537928919
101,0.0
102,0.8642764822211186
103,0.0
104,0.0
105,0.5319304824246432
106,0.649351926096645
107,0.0
108,0.47357906893388696
109,0.0
110,0.0
111,0.0
112,0.38217434324506344
113,0.3577149677728769
114,0.6211209530495353
115,0.21987896536652413
116,0.5063675786176396
117,0.22722863809745786
118,0.004080446189913788
119,1.0
120,0.4698142462591937
121,0.0
122,0.0
123,1.0
124,0.0002045155593063973
125,0.5437494093095232
126,0.0
127,0.3271653881316137
128,0.28758032510656595
129,1.0
130,0.7710654721618914
131,0.35429217722821704
132,0.3700223620089444
133,1.0
134,0.4026506253410297
135,1.0
136,0.7510234190277199
137,1.0
138,0.28425563652439173
139,0.0
140,1.0
141,0.0
142,0.6916138188355907
143,0.23025377681682038
144,0.0
145,0.0
146,0.533342575844762
147,0.5581292040615051
148,0.004563232426130006
149,0.0
150,0.5237455827865292
151,0.0
152,0.2800050726584687
153,0.520749481228758
154,0.0
155,0.27738776283095423
156,0.20870878920319894
157,0.25218909403929257
158,0.5948380821522181
159,1.0
160,0.0
161,0.0
162,0.44999660254697954
163,0.0
164,0.7597221470885838
165,0.0
166,0.44400263936552514
167,0.0
168,0.5329116421860003
169,0.0
170,0.1084397331389766
171,0.6653549124364604
172,1.0
173,0.0
174,0.6957957240469381
175,0.0
176,1.0
177,0.0
178,0.45802359853302127
179,0.0
180,0.03212105949184059
181,0.3263470971871815
182,0.29691705151447156
183,0.1670908558900996
184,0.0
185,0.0
186,1.0
187,0.35270833842250976
188,0.0
189,0.0003225702956291287
190,0.4466531862787516
191,0.0
192,0.012270323213814988
193,0.008019035260186016
194,0.09631786936379798
195,0.6496474585386738
196,0.0
197,0.28751786451839717
198,0.0
199,0.5983932317961875
